Partition,Algorithm,User,TestTime,NAttempted,NGood,Coverage,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
5,ii,116420,0.222,5,5,1.0,1.0,15.25028381172028,0.0,0.0,,0.0
4,lucene-log,12255,0.097,5,5,1.0,0.9307673651027262,15.308031558224252,0.06921465920877905,0.047619047619047616,21,0.047619047619047616
5,ii,116550,0.179,5,5,1.0,0.9737114577531615,16.677101804652793,0.0,0.0,,0.0
4,lucene-log,12947,0.311,5,5,1.0,0.9704102912669372,14.377355000150859,0.0,0.0,,0.0
5,ii,119501,0.355,5,5,1.0,0.9841450105648921,11.454395572359223,0.0,0.0,,0.0
4,lucene-log,13700,0.34500000000000003,5,5,1.0,0.9386293442076157,12.531086967542706,0.17914533695198895,0.09386724386724386,20,0.05
5,ii,120308,0.186,5,5,1.0,0.9786970886290394,13.800030616222216,0.0,0.0,,0.0
5,ii,120320,0.14300000000000002,5,5,1.0,0.9244558857184741,10.635072130432615,0.0,0.0,,0.0
4,lucene-log,14492,0.195,5,5,1.0,1.0,10.719480655897856,0.3265083554280497,1.0,1,1.0
4,lucene-log,14644,0.32,5,5,1.0,0.983602713688175,14.9964252465794,0.0,0.0,,0.0
5,ii,120479,0.44,5,5,1.0,0.962995768691927,14.715622090756977,0.0932413218679044,0.14285714285714285,7,0.14285714285714285
4,lucene-log,16337,0.136,5,5,1.0,0.9321545924169532,14.215622090756977,0.0,0.0,,0.0
5,ii,124823,0.182,5,5,1.0,1.0,14.950537007218344,0.0,0.0,,0.0
4,lucene-log,16539,0.17300000000000001,5,5,1.0,0.9601713508731182,12.711763525616098,0.0,0.0,,0.0
5,ii,124849,0.318,5,5,1.0,1.0,12.465622090756977,0.0,0.0,,0.0
4,lucene-log,16766,0.318,5,5,1.0,0.9667085484700132,14.080833772044642,0.44323119152238893,0.45740740740740743,1,1.0
5,ii,124936,0.182,5,5,1.0,0.9975296481987828,13.9964252465794,0.062177447118689944,0.041666666666666664,24,0.041666666666666664
4,lucene-log,16883,0.28600000000000003,5,5,1.0,1.0,14.531086967542706,0.2755139804114735,0.17333333333333334,5,0.2
5,ii,127453,0.45,5,5,1.0,0.9513411187429935,15.046172051081339,0.0,0.0,,0.0
5,ii,128079,0.109,5,5,1.0,0.9826991753142925,12.450537007218344,0.0,0.0,,0.0
4,lucene-log,17022,0.561,5,5,1.0,0.8650243886922229,11.365495493007945,0.0,0.0,,0.0
4,lucene-log,17194,0.098,5,5,1.0,0.9517160606143371,13.119354058148824,0.0,0.0,,0.0
5,ii,128111,0.329,5,5,1.0,0.9574982199907749,13.946678442077467,0.0,0.0,,0.0
4,lucene-log,17278,0.161,5,5,1.0,0.9263482227860013,13.06189012336513,0.0680299252586527,0.05555555555555555,18,0.05555555555555555
5,ii,128224,0.439,5,5,1.0,0.9707186313484748,12.235198728181647,0.0,0.0,,0.0
4,lucene-log,17630,0.489,5,5,1.0,1.0,14.465622090756977,0.12034308802161858,0.16666666666666666,6,0.16666666666666666
4,lucene-log,18634,0.34400000000000003,5,5,1.0,0.911972688505745,12.31189012336513,0.0,0.0,,0.0
5,ii,129008,0.552,5,5,1.0,1.0,16.246425246579403,0.30776001022457067,1.0,1,1.0
5,ii,129498,0.599,5,5,1.0,0.9597235134428017,10.35426897461019,0.0,0.0,,0.0
4,lucene-log,18877,0.6990000000000001,5,5,1.0,0.9862843988626749,13.269860449144952,0.09378790004772011,0.1111111111111111,9,0.1111111111111111
5,ii,130446,0.395,5,5,1.0,1.0,11.004142376861159,0.0,0.0,,0.0
5,ii,130819,0.364,5,5,1.0,1.0,13.069607253646886,0.09792108509549668,0.06666666666666667,15,0.06666666666666667
4,lucene-log,21391,0.8260000000000001,5,5,1.0,0.895507195389296,8.900157213971248,0.0,0.0,,0.0
5,ii,131331,0.181,5,5,1.0,1.0,15.031086967542706,0.0,0.0,,0.0
5,ii,131910,0.44,5,5,1.0,0.9799510495345486,12.219480655897856,0.0,0.0,,0.0
4,lucene-log,21860,0.58,5,5,1.0,0.9679416319074513,15.096551844328435,0.8104339815405085,0.8409090909090909,1,1.0
5,ii,134316,0.212,5,5,1.0,1.0,13.385072130432615,0.0,0.0,,0.0
4,lucene-log,22363,0.54,5,5,1.0,0.8599167296578736,5.2422828697182435,0.0,0.0,,0.0
5,ii,134401,0.467,5,5,1.0,0.9924954337866579,8.657874344253004,0.09941083992952897,0.09090909090909091,11,0.09090909090909091
5,ii,135223,0.359,5,5,1.0,0.9769626270175179,8.492282869718244,0.0,0.0,,0.0
4,lucene-log,23171,0.505,5,5,1.0,0.9772829874371133,7.938677500075429,0.30776001022457067,1.0,1,1.0
5,ii,136037,0.13,5,5,1.0,1.0,16.662016721114163,0.18552106588960396,0.13333333333333333,6,0.16666666666666666
1,svd,370,0.002,5,5,1.0,0.9863493526083698,15.027228402401827,0.09486742886496904,0.09090909090909091,11,0.09090909090909091
1,svd,910,0.001,5,5,1.0,0.9878964990002708,15.06189012336513,0.1475755768064253,0.25,4,0.25
1,svd,2024,0.001,5,5,1.0,0.9976146505047608,14.4964252465794,0.0,0.0,,0.0
1,svd,2702,0.001,5,5,1.0,0.9954159738026584,14.215622090756977,0.0,0.0,,0.0
1,svd,3029,0.002,5,5,1.0,1.0,11.254142376861159,0.0,0.0,,0.0
1,svd,3569,0.002,5,5,1.0,0.8851988231521529,14.058031558224252,0.0,0.0,,0.0
1,svd,4347,0.001,5,5,1.0,0.983457196291623,13.031086967542706,0.07547008156274128,0.0625,16,0.0625
1,svd,10055,0.001,5,5,1.0,0.9947369905855882,12.373212623289701,0.0,0.0,,0.0
1,svd,10514,0.001,5,5,1.0,1.0,13.385072130432615,0.0,0.0,,0.0
1,svd,11571,0.002,5,5,1.0,0.9836135016917438,13.869354058148824,0.0,0.0,,0.0
1,svd,12569,0.002,5,5,1.0,0.9553051478490246,14.631213565291738,0.0,0.0,,0.0
1,svd,12649,0.001,5,5,1.0,0.942465558781693,11.781086967542706,0.0,0.0,,0.0
1,svd,12721,0.002,5,5,1.0,0.9314609329327677,12.700537007218344,0.0,0.0,,0.0
1,svd,13814,0.002,5,5,1.0,0.979439723530366,15.211763525616098,0.0,0.0,,0.0
1,svd,14328,0.002,5,5,1.0,0.984673756498525,16.06189012336513,0.07061175025905288,0.06666666666666667,15,0.06666666666666667
1,svd,15324,0.004,5,5,1.0,0.9293044928681056,10.322832830042605,0.0,0.0,,0.0
1,svd,15415,0.002,5,5,1.0,0.9937662008032678,15.961763525616098,0.0,0.0,,0.0
1,svd,15479,0.002,5,5,1.0,0.971090904859204,14.596551844328435,0.0,0.0,,0.0
1,svd,16472,0.002,5,5,1.0,0.7450704965512511,8.7464252465794,0.0,0.0,,0.0
1,svd,17039,0.002,5,5,1.0,0.9754462037758486,14.662016721114163,0.0,0.0,,0.0
1,svd,20028,0.001,5,5,1.0,0.9684212993821726,12.381213565291738,0.0,0.0,,0.0
1,svd,20530,0.001,5,5,1.0,0.961116313795096,13.215622090756977,0.0,0.0,,0.0
1,svd,21050,0.002,5,5,1.0,0.9813707184681614,13.169733851395918,0.0,0.0,,0.0
1,svd,21058,0.002,5,5,1.0,0.889943618010879,11.631213565291738,0.0,0.0,,0.0
1,svd,22074,0.002,5,5,1.0,0.9694731951468971,11.119354058148824,0.0,0.0,,0.0
1,svd,22822,0.002,5,5,1.0,0.9890235350183615,16.62735500015086,0.0,0.0,,0.0
1,svd,25268,0.001,5,5,1.0,0.9493148571759532,13.115495493007945,0.0,0.0,,0.0
1,svd,26008,0.002,5,5,1.0,0.9731258272681198,11.992282869718244,0.0,0.0,,0.0
1,svd,26222,0.001,5,5,1.0,1.0,10.93867750007543,0.0,0.0,,0.0
1,svd,26932,0.002,5,5,1.0,0.874579330222976,11.211763525616098,0.0,0.0,,0.0
1,svd,27242,0.002,5,5,1.0,0.973905670196593,14.803889181363095,0.0,0.0,,0.0
1,svd,27838,0.002,5,5,1.0,1.0,14.2464252465794,0.0,0.0,,0.0
1,svd,28090,0.002,5,5,1.0,0.9248285925494132,9.227197786179612,0.0,0.0,,0.0
1,svd,28159,0.002,5,5,1.0,1.0,16.346551844328435,0.0,0.0,,0.0
1,svd,28340,0.001,5,5,1.0,1.0,14.950537007218344,0.0,0.0,,0.0
1,svd,29631,0.002,5,5,1.0,0.8987094508464477,13.377355000150859,0.0,0.0,,0.0
1,svd,30838,0.005,5,5,1.0,0.9943428564974481,12.184818934934553,0.0,0.0,,0.0
1,svd,31321,0.001,5,5,1.0,0.9748156835397835,15.627355000150859,0.12065707335309889,0.16666666666666666,6,0.16666666666666666
1,svd,31444,0.001,5,5,1.0,0.9655747390970989,14.9964252465794,0.0,0.0,,0.0
1,svd,32215,0.002,5,5,1.0,0.9371116221166408,9.176817992932515,0.0,0.0,,0.0
1,svd,32234,0.002,5,5,1.0,1.0,17.80803155822425,0.060460999951801875,0.04,25,0.04
1,svd,32386,0.002,5,5,1.0,0.9818591958247704,13.531086967542706,0.0,0.0,,0.0
1,svd,33173,0.002,5,5,1.0,1.0,13.669733851395918,0.0,0.0,,0.0
1,svd,34587,0.001,5,5,1.0,0.9802074543092747,9.138930695573494,0.0,0.0,,0.0
1,svd,34739,0.002,5,5,1.0,0.9810308894494056,13.542662662965341,0.0,0.0,,0.0
4,lucene-log,23428,0.323,5,5,1.0,0.9798112904315036,16.992566681438525,0.21401456771294752,0.12857142857142856,10,0.1
1,svd,35227,0.001,5,5,1.0,0.9620775982994201,12.684818934934553,0.07896975789786109,0.05,20,0.05
1,svd,35553,0.002,5,5,1.0,0.9900395449127565,13.781086967542706,0.0,0.0,,0.0
1,svd,35823,0.002,5,5,1.0,0.5536551944118447,5.968847667152694,0.0,0.0,,0.0
1,svd,36665,0.002,5,5,1.0,0.9355496701033275,12.396298648830369,0.0,0.0,,0.0
1,svd,39714,0.002,5,5,1.0,0.9422822894767265,12.050663604967376,0.0,0.0,,0.0
1,svd,41020,0.002,5,5,1.0,0.9521836570410234,12.953762583614063,0.0,0.0,,0.0
1,svd,41613,0.001,5,5,1.0,0.9587917054107784,13.2464252465794,0.0,0.0,,0.0
1,svd,43604,0.002,5,5,1.0,0.9715638603368182,14.846551844328435,0.07702623310326381,0.05263157894736842,19,0.05263157894736842
1,svd,45252,0.002,5,5,1.0,1.0,14.100410409469312,0.0,0.0,,0.0
1,svd,45537,0.002,5,5,1.0,0.9850210222278275,12.135072130432615,0.0,0.0,,0.0
1,svd,45619,0.001,5,5,1.0,0.9663666420043827,10.60426897461019,0.0,0.0,,0.0
1,svd,45928,0.001,5,5,1.0,0.9949643501839007,12.934818934934553,0.08493099725673953,0.1111111111111111,9,0.1111111111111111
1,svd,46153,0.002,5,5,1.0,1.0,14.91587528625504,0.0,0.0,,0.0
1,svd,46809,0.002,5,5,1.0,0.9822671820618994,14.06189012336513,0.0,0.0,,0.0
1,svd,47150,0.002,5,5,1.0,0.9970674388565146,11.784945532683583,0.0,0.0,,0.0
1,svd,47866,0.002,5,5,1.0,1.0,10.68867750007543,0.0,0.0,,0.0
1,svd,49129,0.001,5,5,1.0,0.932435422718007,9.50028381172028,0.0,0.0,,0.0
1,svd,49642,0.002,5,5,1.0,0.879680582377493,10.096268032608155,0.0,0.0,,0.0
1,svd,49666,0.002,5,5,1.0,0.9516906174621103,11.215622090756977,0.0,0.0,,0.0
1,svd,50283,0.002,5,5,1.0,0.983609052832517,16.177101804652793,0.0,0.0,,0.0
1,svd,50898,0.001,5,5,1.0,0.996987022602135,11.469480655897856,0.0,0.0,,0.0
1,svd,54643,0.002,5,5,1.0,0.9578287797599966,12.930960369793672,0.0,0.0,,0.0
1,svd,55593,0.002,5,5,1.0,0.9867864730969339,13.781086967542706,0.05540222612878428,0.043478260869565216,23,0.043478260869565216
1,svd,55679,0.002,5,5,1.0,1.0,15.131213565291738,0.0,0.0,,0.0
1,svd,56246,0.002,5,5,1.0,0.9009815743022682,11.266001884004073,0.0,0.0,,0.0
1,svd,57171,0.002,5,5,1.0,0.9749025669283183,12.254142376861159,0.0,0.0,,0.0
1,svd,57387,0.002,5,5,1.0,0.9580119095776143,12.631213565291738,0.0,0.0,,0.0
1,svd,57742,0.002,5,5,1.0,0.9912170290707909,15.211763525616098,0.29322547798664284,1.0,1,1.0
1,svd,59269,0.001,5,5,1.0,0.9592339361449993,13.396298648830369,0.0,0.0,,0.0
1,svd,60016,0.001,5,5,1.0,1.0,9.43867750007543,0.0,0.0,,0.0
1,svd,63295,0.001,5,5,1.0,0.9952496579594983,13.715622090756977,0.0,0.0,,0.0
1,svd,64100,0.002,5,5,1.0,1.0,14.631213565291738,0.0,0.0,,0.0
1,svd,64150,0.001,5,5,1.0,0.9490999167965324,9.969480655897856,0.0,0.0,,0.0
1,svd,65670,0.001,5,5,1.0,1.0,9.44253606521631,0.0,0.0,,0.0
1,svd,66281,0.002,5,5,1.0,0.8424270776365199,5.346268032608155,0.0,0.0,,0.0
1,svd,67615,0.002,5,5,1.0,0.9952496579594983,13.715622090756977,0.0,0.0,,0.0
1,svd,68205,0.001,5,5,1.0,0.9665632278959333,12.904015779112127,0.0,0.0,,0.0
1,svd,68874,0.002,5,5,1.0,0.9231847353735753,12.434818934934553,0.0,0.0,,0.0
1,svd,69256,0.002,5,5,1.0,0.9833606895058868,11.83469233718552,0.0,0.0,,0.0
1,svd,70740,0.001,5,5,1.0,0.9841233806349599,15.4964252465794,0.0,0.0,,0.0
1,svd,70939,0.002,5,5,1.0,0.9978795698754457,16.31189012336513,0.0,0.0,,0.0
1,svd,71052,0.002,5,5,1.0,0.988227325953145,13.90015721397125,0.0,0.0,,0.0
1,svd,71825,0.002,5,5,1.0,0.8803849529337409,10.98134016304077,0.3206839747654113,1.0,1,1.0
1,svd,72229,0.001,5,5,1.0,0.9847107598999534,11.885072130432615,0.0,0.0,,0.0
1,svd,72971,0.002,5,5,1.0,1.0,15.450537007218344,0.0,0.0,,0.0
1,svd,77512,0.001,5,5,1.0,0.8984498507332631,9.154015779112127,0.0,0.0,,0.0
1,svd,78774,0.002,5,5,1.0,1.0,16.87735500015086,0.36873388694706616,0.5588235294117647,1,1.0
1,svd,78908,0.002,5,5,1.0,0.9594878134164502,14.662016721114163,0.0,0.0,,0.0
1,svd,80063,0.002,5,5,1.0,0.9717833534489652,12.865495493007945,0.16995167783848536,0.25,4,0.25
1,svd,80285,0.002,5,5,1.0,0.9800959909620082,12.50028381172028,0.0,0.0,,0.0
1,svd,81574,0.002,5,5,1.0,1.0,17.80803155822425,0.0,0.0,,0.0
1,svd,82472,0.002,5,5,1.0,0.9463129172617946,11.800030616222216,0.0,0.0,,0.0
1,svd,83479,0.002,5,5,1.0,0.9852176115881034,16.662016721114163,0.0,0.0,,0.0
1,svd,83631,0.002,5,5,1.0,1.0,13.819607253646886,0.0,0.0,,0.0
1,svd,83644,0.002,5,5,1.0,0.9979762362044228,17.092693279187557,0.0,0.0,,0.0
1,svd,84948,0.005,5,5,1.0,0.9760111461747066,15.016001884004073,0.0,0.0,,0.0
1,svd,85391,0.002,5,5,1.0,0.9662670221772593,16.30803155822425,0.10207205052439637,0.2,5,0.2
1,svd,85518,0.002,5,5,1.0,1.0,14.2464252465794,0.0,0.0,,0.0
1,svd,86784,0.002,5,5,1.0,0.979439723530366,15.211763525616098,0.0,0.0,,0.0
1,svd,88738,0.001,5,5,1.0,1.0,11.69253606521631,0.0,0.0,,0.0
1,svd,88857,0.002,5,5,1.0,0.9649570023383158,15.677101804652795,0.0,0.0,,0.0
1,svd,89321,0.002,5,5,1.0,0.9571452182076352,12.715622090756977,0.0,0.0,,0.0
1,svd,90453,0.002,5,5,1.0,0.9902220637439042,13.65015721397125,0.0,0.0,,0.0
1,svd,92106,0.002,5,5,1.0,0.995571037709914,14.715622090756977,0.0,0.0,,0.0
1,svd,92861,0.001,5,5,1.0,0.9953457950774264,14.00028381172028,0.0,0.0,,0.0
1,svd,93619,0.002,5,5,1.0,1.0,17.37735500015086,0.0,0.0,,0.0
1,svd,93623,0.002,5,5,1.0,0.9559248412783451,14.846551844328435,0.0,0.0,,0.0
1,svd,94175,0.002,5,5,1.0,1.0,13.815748688506009,0.0,0.0,,0.0
1,svd,95283,0.004,5,5,1.0,0.9875218180135529,13.715622090756977,0.08072753372188818,0.045454545454545456,22,0.045454545454545456
1,svd,96320,0.002,5,5,1.0,0.8769748347193529,11.680960369793672,0.0,0.0,,0.0
1,svd,96482,0.001,5,5,1.0,1.0,12.319607253646886,0.0,0.0,,0.0
1,svd,96985,0.002,5,5,1.0,0.9585259686271763,13.884439141687455,0.0,0.0,,0.0
1,svd,97163,0.001,5,5,1.0,0.9361281888571875,11.50028381172028,0.0,0.0,,0.0
1,svd,98644,0.002,5,5,1.0,0.9868191869753534,13.815748688506009,0.0,0.0,,0.0
1,svd,99093,0.002,5,5,1.0,0.9916563141905661,11.90015721397125,0.0,0.0,,0.0
1,svd,99429,0.002,5,5,1.0,0.9515277090699347,11.484565739436487,0.0,0.0,,0.0
1,svd,99471,0.002,5,5,1.0,0.9370700810653443,13.91587528625504,0.10150345422748101,0.2,5,0.2
1,svd,101004,0.002,5,5,1.0,0.9724371934881971,13.711763525616098,0.14183984309115388,0.25,4,0.25
1,svd,102242,0.002,5,5,1.0,0.9854170995982594,14.81189012336513,0.05882867418300716,0.043478260869565216,23,0.043478260869565216
1,svd,102532,0.001,5,5,1.0,0.9752723132444459,15.796172051081339,0.0,0.0,,0.0
1,svd,103076,0.001,5,5,1.0,1.0,13.885072130432615,0.20447743190680123,0.3333333333333333,3,0.3333333333333333
1,svd,103754,0.002,5,5,1.0,0.8967586841713964,13.631213565291738,0.2353419739203861,0.6111111111111112,1,1.0
1,svd,103927,0.002,5,5,1.0,0.9815712346041159,13.315748688506009,0.0,0.0,,0.0
1,svd,107087,0.001,5,5,1.0,0.9775010236562883,15.211763525616098,0.0,0.0,,0.0
5,ii,138072,0.435,5,5,1.0,1.0,12.885072130432615,0.0,0.0,,0.0
1,svd,107672,0.002,5,5,1.0,0.9687831704919648,16.592693279187557,0.0,0.0,,0.0
1,svd,108010,0.023,5,5,1.0,0.979297756696435,13.465622090756977,0.0,0.0,,0.0
1,svd,108195,0.001,5,5,1.0,0.9939321470487235,10.723339221038733,0.0,0.0,,0.0
1,svd,111206,0.002,5,5,1.0,0.9757929980005415,14.877355000150859,0.33126441499996184,0.3214285714285714,2,0.5
1,svd,114316,0.002,5,5,1.0,1.0,15.869987046893984,0.19878080294178332,0.3333333333333333,3,0.3333333333333333
1,svd,114335,0.002,5,5,1.0,0.9757929980005415,14.877355000150859,0.0,0.0,,0.0
1,svd,114448,0.002,5,5,1.0,0.96349683907,15.027228402401827,0.0,0.0,,0.0
1,svd,114499,0.009000000000000001,5,5,1.0,0.9607713811031017,15.162016721114163,0.0,0.0,,0.0
1,svd,115679,0.002,5,5,1.0,1.0,13.100410409469312,0.13150017277690446,0.2,5,0.2
1,svd,117493,0.002,5,5,1.0,0.986640309108385,14.504142376861159,0.09191438186735146,0.07692307692307693,13,0.07692307692307693
1,svd,117905,0.002,5,5,1.0,0.9572094353550374,11.184818934934553,0.0,0.0,,0.0
1,svd,117918,0.002,5,5,1.0,0.9757340007837888,12.684818934934553,0.0,0.0,,0.0
1,svd,118304,0.002,5,5,1.0,0.9810618006816149,14.7464252465794,0.0,0.0,,0.0
1,svd,119330,0.004,5,5,1.0,1.0,13.815748688506009,0.0,0.0,,0.0
1,svd,120067,0.003,5,5,1.0,0.9557815930909708,13.381213565291738,0.0,0.0,,0.0
1,svd,120782,0.001,5,5,1.0,0.9972814941631777,12.715622090756977,0.11822230591222427,0.2,5,0.2
1,svd,121403,0.002,5,5,1.0,1.0,16.02722840240183,0.07374468485706794,0.07142857142857142,14,0.07142857142857142
1,svd,122693,0.002,5,5,1.0,0.9766131289189638,15.412016721114163,0.3168349563172426,0.5,2,0.5
1,svd,124078,0.001,5,5,1.0,1.0,13.965622090756977,0.0,0.0,,0.0
1,svd,124288,0.002,5,5,1.0,0.9874357400635054,15.434818934934553,0.07401159615447964,0.05,20,0.05
1,svd,124425,0.002,5,5,1.0,1.0,11.038804097824462,0.0,0.0,,0.0
1,svd,124449,0.002,5,5,1.0,1.0,15.16587528625504,0.0,0.0,,0.0
1,svd,125084,0.002,5,5,1.0,0.9177960467537808,11.003509388115997,0.0,0.0,,0.0
1,svd,125889,0.002,5,5,1.0,0.9822700196136057,13.850410409469312,0.07091992154557694,0.0625,16,0.0625
1,svd,126097,0.002,5,5,1.0,0.958648114193397,13.377355000150859,0.0,0.0,,0.0
1,svd,126249,0.002,5,5,1.0,0.953166456242832,15.342693279187555,0.0,0.0,,0.0
1,svd,126292,0.002,5,5,1.0,0.962121559963387,10.172959427791637,0.0,0.0,,0.0
1,svd,127138,0.001,5,5,1.0,0.9956735210627194,15.065748688506009,0.0,0.0,,0.0
1,svd,127683,0.002,5,5,1.0,0.9765616487139698,15.377355000150859,0.0,0.0,,0.0
1,svd,128236,0.002,5,5,1.0,1.0,14.7464252465794,0.3051587028553802,1.0,1,1.0
1,svd,128263,0.002,5,5,1.0,0.9922981221641668,12.90015721397125,0.0,0.0,,0.0
1,svd,128426,0.002,5,5,1.0,0.9957849579068045,16.37735500015086,0.0,0.0,,0.0
1,svd,128480,0.002,5,5,1.0,1.0,14.7464252465794,0.0,0.0,,0.0
1,svd,130671,0.002,5,5,1.0,0.9759049960590634,14.180960369793672,0.0,0.0,,0.0
1,svd,130955,0.002,5,5,1.0,1.0,16.096551844328435,0.07155638814967732,0.06666666666666667,15,0.06666666666666667
1,svd,131439,0.002,5,5,1.0,1.0,10.073465818787767,0.0,0.0,,0.0
1,svd,132595,0.002,5,5,1.0,0.98573181527269,13.83469233718552,0.4184139620824932,0.5416666666666666,1,1.0
1,svd,132914,0.002,5,5,1.0,1.0,15.096551844328435,0.1484619163984294,0.08834586466165413,14,0.07142857142857142
1,svd,134156,0.001,5,5,1.0,1.0,12.684818934934553,0.0,0.0,,0.0
4,lucene-log,23852,0.314,5,5,1.0,0.8738643197769859,12.046172051081339,0.08009658552021166,0.1111111111111111,9,0.1111111111111111
1,svd,134964,0.002,5,5,1.0,0.9767065017649703,14.680960369793672,0.0,0.0,,0.0
1,svd,136015,0.002,5,5,1.0,0.9970140127385225,11.573465818787767,0.0,0.0,,0.0
1,svd,136455,0.018000000000000002,5,5,1.0,0.9865770102062433,14.434818934934553,0.06622979367643539,0.04,25,0.04
1,svd,137446,0.002,5,5,1.0,0.9804101564047385,14.2464252465794,0.0,0.0,,0.0
1,svd,138200,0.002,5,5,1.0,0.8857235988878968,8.673592416536797,0.0,0.0,,0.0
4,lucene-log,24389,0.342,5,5,1.0,0.8837526124506018,12.050030616222216,0.10411326995237086,0.1111111111111111,9,0.1111111111111111
4,lucene-log,24797,0.546,5,5,1.0,0.9157442980900764,15.092693279187555,0.06906909463815968,0.047619047619047616,21,0.047619047619047616
4,lucene-log,24802,0.095,5,5,1.0,0.995505560463405,14.50028381172028,0.0,0.0,,0.0
4,lucene-log,26172,0.47100000000000003,5,5,1.0,0.9483279500895218,11.65015721397125,0.0,0.0,,0.0
4,lucene-log,26867,0.714,5,5,1.0,0.8965256132774607,9.865495493007945,0.0,0.0,,0.0
4,lucene-log,27735,0.092,5,5,1.0,0.858424139918683,13.808031558224252,0.0,0.0,,0.0
4,lucene-log,30516,0.181,5,5,1.0,0.8402744927089403,9.346551844328435,0.03974835992879252,0.043478260869565216,23,0.043478260869565216
4,lucene-log,31273,0.628,5,5,1.0,0.9976070938608618,14.450537007218344,0.0,0.0,,0.0
4,lucene-log,34760,0.132,5,5,1.0,0.9682467612699196,15.2464252465794,0.2707924225804787,0.30952380952380953,3,0.3333333333333333
4,lucene-log,35983,0.265,5,5,1.0,0.9954123674145915,14.204395572359223,0.10511665515901243,0.125,8,0.125
4,lucene-log,36628,0.504,5,5,1.0,0.9604396912964233,12.138930695573494,0.10291944388033306,0.09090909090909091,11,0.09090909090909091
4,lucene-log,36724,0.197,5,5,1.0,0.9347077299100325,14.315748688506009,0.10882045014994587,0.125,8,0.125
4,lucene-log,36727,0.372,5,5,1.0,0.970759977294486,10.473339221038733,0.07506149325878075,0.05,20,0.05
4,lucene-log,38187,0.177,5,5,1.0,0.9891243555001349,11.907874344253004,0.0,0.0,,0.0
4,lucene-log,38655,0.599,5,5,1.0,0.9631614100644674,15.296172051081339,0.314837400771907,1.0,1,1.0
4,lucene-log,38875,0.095,5,5,1.0,0.9487348457417231,14.592693279187555,0.06467573435190765,0.043478260869565216,23,0.043478260869565216
4,lucene-log,38957,0.525,5,5,1.0,0.9665560221693275,14.56189012336513,0.0,0.0,,0.0
4,lucene-log,41518,0.229,5,5,1.0,0.9966696637740978,10.373212623289701,0.0889242915533549,0.05,20,0.05
4,lucene-log,41557,0.161,5,5,1.0,0.9764610528133133,13.2464252465794,0.354556453646707,0.55,1,1.0
4,lucene-log,42096,0.745,5,5,1.0,0.92298713004793,12.031086967542706,0.46030111786472067,1.0,1,1.0
4,lucene-log,42660,0.297,5,5,1.0,0.9915697568735156,11.776944590681547,0.3614527473341955,0.21428571428571427,3,0.3333333333333333
4,lucene-log,43068,0.396,5,5,1.0,0.9722008069687479,15.196678442077467,0.0,0.0,,0.0
4,lucene-log,44400,0.343,5,5,1.0,0.9707391842223302,14.41587528625504,0.33669103156985936,1.0,1,1.0
4,lucene-log,46403,0.189,5,5,1.0,0.9167469648604527,11.096551844328435,0.0,0.0,,0.0
4,lucene-log,49455,0.23,5,5,1.0,0.9199905116158504,12.912016721114163,0.12573825378162576,0.09545454545454546,10,0.1
4,lucene-log,51549,0.49,5,5,1.0,0.9878964990002708,15.06189012336513,0.0,0.0,,0.0
4,lucene-log,52004,0.664,5,5,1.0,1.0,14.2464252465794,0.21456606600274594,0.11226132965263398,9,0.1111111111111111
4,lucene-log,52520,0.7020000000000001,5,5,1.0,1.0,15.131213565291738,0.28315693279809906,0.25757575757575757,3,0.3333333333333333
4,lucene-log,53007,0.466,5,5,1.0,0.8852389066858161,11.2464252465794,0.0,0.0,,0.0
4,lucene-log,53113,0.644,5,5,1.0,0.8441588433475959,9.50028381172028,0.0,0.0,,0.0
4,lucene-log,53680,0.608,5,5,1.0,0.9602943170868945,12.930960369793672,0.0,0.0,,0.0
4,lucene-log,53819,0.11,5,5,1.0,1.0,13.965622090756977,0.0,0.0,,0.0
4,lucene-log,53859,0.294,5,5,1.0,0.9521052426663061,11.176817992932515,0.09208172263748575,0.07692307692307693,13,0.07692307692307693
4,lucene-log,53930,0.6920000000000001,5,5,1.0,0.9605828035414067,12.184818934934553,0.0,0.0,,0.0
4,lucene-log,54114,0.124,5,5,1.0,0.9835860718758763,17.05803155822425,0.0,0.0,,0.0
4,lucene-log,54437,0.599,5,5,1.0,0.9503963699767997,14.080833772044642,0.2699829812247816,0.5,2,0.5
4,lucene-log,54805,0.297,5,5,1.0,0.9527358886668132,14.115495493007945,0.0674957453061954,0.0625,16,0.0625
4,lucene-log,54989,0.363,5,5,1.0,0.8473044007410101,8.323465818787765,0.0,0.0,,0.0
4,lucene-log,56222,0.23800000000000002,5,5,1.0,0.92298713004793,12.031086967542706,0.0,0.0,,0.0
4,lucene-log,56392,0.148,5,5,1.0,0.9939543978976303,16.4617635256161,0.4441525134863423,0.2748917748917749,2,0.5
4,lucene-log,56478,0.08700000000000001,5,5,1.0,0.8558502567200084,9.934818934934553,0.0,0.0,,0.0
4,lucene-log,57916,0.203,5,5,1.0,0.9555257124139296,13.300663604967376,0.21260639482400395,0.10469556243550053,17,0.058823529411764705
4,lucene-log,58346,0.656,5,5,1.0,0.9721581937605422,13.984565739436487,0.47139394742375745,0.6428571428571428,1,1.0
